Session,StartDate,EndDate,IPAddress,Progress,Duration(in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,id,NegRate1.1_1_how_bad_the_study_partner_feels,NegRate1.3_1_significance_of_the_event_for_the_study_partner,mood1_1_angry,mood1_2_happy,mood1_3_anxious,mood1_4_distressed,mood1_5_cheerful,mood1_6_calm,mood1_7_sad,mood1_8_relaxed,mood1_9_lonely,mood1_10_energetic,reframe,NegRate1.1_1_how_bad_your_study_partner_will_fill_after_reading_our_response,NegRate1.3_1_significance_of_the_event_for_the_study_partner_after_reading_your_response,regulaiton_effect-did_the_writing_changed_your_mood?,similarity_7,mood2_1_angry,mood2_2_happy ,mood2_3_anxious,mood2_4_distressed,mood2_5_cheerful,mood2_6_calm,mood2_7_sad,mood2_8_relaxed,mood2_9_lonely ,mood2_10_energetic,SSES_1_I_feel_confident_about_my_abilities,SSES_2_I_am_worried_about_whether_I_am_regarded_as_a_success_or_failure,SSES_3_I_feel_satisfied_with_the_way_my_body_looks_right_now,SSES_4_I_feel_frustrated_or_rattled_about_my_performance,SSES_5_I_feel_that_I_am_having_trouble_understanding_things_that_I_read,SSES_6_I_feel_that_others_respect_and_admire_me,SSES_7_I_am_dissatisfied_with_my_weight,SSES_8_I_feel_self-conscious.,SSES_9_I_feel_as_smart_as_others.,SSES_10_I feel displeased with myself.,SSES_11_I feel good about myself.,SSES_12_I am_pleased_with_my_appearance_right_now.,SSES_13_I_am_worried_about_what_other_people_think_of_me.,SSES_14_I_feel_confident_that_I_understand_things.,SSES_15_I_feel_inferior_to_others_at_this_moment.,SSES_16_I_feel_unattractive.,SSES_17_I feel_concerned_about_the_impression_I_am_making.,SSES_18_I_feel_that_I_have_less_scholastic_ability_right_now_than_others.,SSES_19_I_feel_like_I'm_not_doing_well.,SSES_20_I_am_worried_about_looking_foolish
8,8/29/2018 15:02,8/29/2018 15:04,98.176.238.152,100,139,1,8/29/2018 15:04,R_1i9d6oap3klSpsD,32.63609314,-117.0531998,anonymous,EN,A39Q4SNT7SRK94,5,5,1,5,1,1,5,5,1,5,1,5,"You should try to find people with similar hobbies with you and strike a conversation with them. Doing this at the performance would be a good time, because you know that they have similar interests as you. Your situation can be improved if you try and meet people that are like you.",1,5,1,5,1,5,1,1,5,5,1,5,1,5,5,1,5,1,1,5,1,1,5,1,5,5,1,5,1,1,1,1,1,1
8,8/29/2018 14:56,8/29/2018 15:04,172.58.121.15,100,525,1,8/29/2018 15:04,R_vCZvxmpKeJfBC0x,42.42680359,-83.1934967,anonymous,EN,I volunteer to take part in this research,4,4,2,3,3,3,4,2,1,2,1,4,"We all need alone time sometimes, but at the same time we're social beings and need interaction. It never hurts to reach out to a family member, friend or acquaintance you know who may love to join you, or who may be in the same situation as you. You could also possibly volunteer at soup kitchens or senior centers as so many of these people would absolutely love someone to talk to and join them. There are many ways to fix this situation and instead of feeling down imagine all the good you can do with the activities you can do where you could not just have company for yourself, but also provide company and bring joy to others as well as meet others who could become friends. Enjoy your meals by yourself too, but at least once a weekninvite someone or look into volunteer work, so many people lack company in certain places and you could help too.",3,2,2,4,1,4,3,2,4,2,1,2,1,4,4,2,1,2,1,3,4,4,4,3,4,2,3,4,1,4,3,1,2,2
8,8/29/2018 15:02,8/29/2018 15:05,141.233.241.125,100,192,1,8/29/2018 15:05,R_23JoHAnlLppUjK1,44.05990601,-88.52780151,anonymous,EN,A1PLB1NZOE2PQ7,2,1,1,2,2,2,2,3,1,2,1,3,Honestly I see nothing wrong with going out by ones self you can enjoy the show and don't have to worry about entertaining anyone else.,3,3,2,3,1,2,2,1,3,3,1,2,1,3,3,3,1,2,1,2,5,4,3,2,2,1,4,4,3,4,3,3,2,3
8,8/29/2018 14:54,8/29/2018 15:06,108.64.75.194,100,722,1,8/29/2018 15:06,R_2cbTRIOIrJWtCpk,38.11289978,-122.1331024,anonymous,EN,AJRY9ALX8069Y,4,4,1,2,3,3,1,3,2,2,3,1,I think it's great that you have so much time alone. It's better than being around a bunch of noisy people that are always annoying you and that never give you any privacy. I think you should take advantage of your alone-time and enjoy it. Treat yourself to something special. Enjoy the solitude. Enjoy the performance alone. You can concentrate on it much more easily since you're alone and there's nobody there to disrupt you. Enjoy your alone time while you have it since eventually you will find other people to spend time with and then you will miss the alone time. Treasure it.,3,2,2,4,1,3,1,2,3,3,1,3,1,3,3,4,3,3,1,4,2,5,2,4,2,2,5,2,4,3,5,4,3,4
8,8/29/2018 15:05,8/29/2018 15:09,104.172.139.125,100,221,1,8/29/2018 15:09,R_3k7FxNGIzwNyPd1,34.19799805,-119.1725998,anonymous,EN,A1CH3TODZNQCES,5,3,1,2,4,5,1,1,4,1,5,1,"Hey I am sorry that you feel alone recently, no one should feel that way. You think it might be bad right now but things are going to change, you obviously want someone to care for and it will happen. Take this time as reflection time and reach inside yourself and really take care of your heart, by the time you start a relationship with someone everything will be all better. Do not worry friend and hang in there.",2,4,1,4,1,3,2,2,3,4,3,4,1,2,1,5,2,4,1,1,5,4,1,5,1,1,5,1,5,5,5,4,5,4
8,8/29/2018 15:23,8/29/2018 15:27,98.5.89.152,100,230,1,8/29/2018 15:27,R_3HM82HhMus7yZbM,42.94619751,-78.86160278,anonymous,EN,A1761MS0XW2OHR,3,3,1,3,1,1,1,3,1,3,1,1,"You don't need to share something with another person in order to enjoy it. If you're feeling lonely, take this as an opportunity to connect with strangers. You might even find someone at the performance to interact with.",3,3,3,1,1,3,1,1,1,3,1,3,1,1,4,1,3,1,1,3,1,1,4,1,3,3,1,4,1,1,1,1,1,1
8,8/29/2018 15:23,8/29/2018 15:38,172.56.20.123,100,933,1,8/29/2018 15:38,R_3gLZcE8Cil2nsz5,33.52070618,-86.80249786,anonymous,EN,AGRKG3YT3KMD8,5,5,1,3,2,3,2,2,4,2,2,3,"Being lonely can be heartbreaking at times, but it doesn't necessarily have to be a permanent thing. You say that it's been a month since you last had dinner with a person, but you will at least be around people at the performance that you are going to. Maybe there will be an after party where you can mix with people. Events with people around are always opportunities to meet others.

Even if nothing comes of this event, at least you will have been around other people. Maybe you can use it as a springboard to attend other events where you will meet more people.",3,5,1,3,1,4,1,1,4,4,1,4,1,4,5,1,5,1,1,5,1,1,5,1,4,4,1,4,1,1,1,1,1,1
8,8/29/2018 16:12,8/29/2018 16:16,71.58.114.154,100,269,1,8/29/2018 16:16,R_2uhZWkRT44mpfr3,39.96969604,-76.79340363,anonymous,EN,A27SMEOPKV84VI,5,4,1,3,1,1,3,4,1,3,1,3,"Sometimes we need time alone to really appreciate being around other people that we can converse with. Are you able to reach out to a friend or family member and plan to go see a movie and/or get a bite to eat with in the future? If you put yourself out there and reach out to someone, you'll likely be happily surprised at how many others want to spend time with you.",2,4,2,3,1,3,4,1,3,2,1,3,1,2,2,4,2,4,1,2,5,4,2,3,2,1,4,3,4,3,4,2,3,4
8,8/29/2018 16:23,8/29/2018 16:35,209.81.112.213,100,703,1,8/29/2018 16:35,R_5dTjFWa3AVFddHX,46.17129517,-95.33850098,anonymous,EN,A3S5UROKNNCNSB,4,3,2,4,1,2,3,4,2,4,1,1,"Being by yourself isn't always so bad. You have a lot less problems and a lot less tension when there is nobody to argue with or disagree with. Eating is about getting nutrients, discussion and companionship are a big over-rated. As for attending a performance, I'm sure you will still enjoy the event even if you are going by yourself. There will be other people you don't know at the performance, maybe you'll make a new friend.",4,3,3,1,2,4,1,3,2,3,2,3,1,2,5,1,2,1,1,4,3,2,5,2,3,2,2,4,1,3,2,1,2,1
8,8/29/2018 16:37,8/29/2018 16:46,98.245.66.27,100,566,1,8/29/2018 16:46,R_1jfbmmPiWbfzC6P,39.77470398,-105.103302,anonymous,EN,A2M6TJIR21BN2W,4,2,1,3,1,1,3,4,1,4,1,2,"This is not as bad as you may think. No one likes to be alone, but you should consider attempting to make some new friends. I know it is easier said than done, I have the same issue myself sometimes. It is not something that will last forever unless you make it last forever. There are a lot of lonely people out there. I would just try to go meet some new people and if your shy like me, try finding some groups of people online. It is not the end of the world. Take a class somewhere with something you enjoy, I guarantee you will make a new friend.",2,3,3,3,1,3,1,1,3,4,1,4,1,2,3,2,2,1,1,3,1,1,3,1,3,2,1,3,1,1,1,1,1,1
8,8/29/2018 16:50,8/29/2018 16:55,23.126.202.49,100,331,1,8/29/2018 16:56,R_DwNVGR90AtREQWl,29.94299316,-81.74330139,anonymous,EN,AA4D4WHT4HBYW,3,2,4,2,2,5,1,2,3,1,3,3,"While it is nice to enjoy events with another person, it is very important that you learn to enjoy being with yourself, and this may be an excellent time in order to rediscover yourself. As an added bonus, other people who are looking for mates would likely find you more attractive if you were comfortable with yourself, as you will come off as somebody that can make them feel more comfortable with themselves.",2,1,2,2,3,2,3,4,1,2,2,2,1,3,5,5,1,5,1,5,5,5,5,5,2,1,5,5,1,5,5,1,5,5
8,8/29/2018 17:26,8/29/2018 17:30,172.58.45.152,100,234,1,8/29/2018 17:30,R_0Ht0WNAfRfo17Vv,47.2375946,-122.3620987,anonymous,EN,A2F2DDH12YU4AK,2,2,2,1,1,1,1,3,1,3,1,3,"There are two ways that you can look at this situation. The first, you are lonely and isolated, and are having a difficult time meeting other people to spend time with, which, admittedly, could be distressing. However, another way of looking at the situation is to consider that your evident isolation isn't a problem, but rather an opportunity for you to be independent and on your own.

Instead of seeing the bad in the situation, look at the opportunity you have to pursue your own interests on your own schedule. You may be alone, but that just means that you aren't responsible to spend time with other people when their schedule permits, so you have ample opportunity to do the things that interest you.",1,1,3,5,2,1,1,1,1,3,1,3,1,3,5,1,1,1,1,5,5,1,5,2,2,1,1,5,1,5,1,1,1,1
8,8/29/2018 17:47,8/29/2018 17:51,75.133.98.246,100,236,1,8/29/2018 17:51,R_2UilVNra9LGvGSE,41.46749878,-73.24060059,anonymous,EN,AKHH4W14A6AN9,5,5,1,1,3,1,1,2,4,2,4,1,I'm so sorry you must so lonely. Have you tried asking anyone to go to a meal with you? I bet someone from work or in your family would be happy to have dinner with you. Seeing a performance sounds like a lot of fun I'm sure someone would be willing to go to that with you if not this time but next time.,2,2,3,3,1,1,2,1,2,2,2,1,3,1,1,2,1,1,1,1,5,5,3,3,1,1,5,1,3,5,5,2,2,4
8,8/29/2018 18:09,8/29/2018 18:14,172.58.33.207,100,287,1,8/29/2018 18:14,R_2WCDdbzIAcLLtDD,38.667099,-121.3526993,anonymous,EN,AQ9Y6WD8O72ZC,4,4,1,2,1,1,3,4,1,5,1,2,"Dear study partner,
I know how hard lonliness can be but take this time to think about what you look for in groups of friends or a partner. Maybe this performance will also give you a chance to meet someone new and exciting! Have fun",1,2,1,3,1,4,1,1,5,3,1,5,1,3,5,2,3,1,3,3,2,1,4,1,5,3,1,4,1,1,1,1,1,1
8,8/29/2018 18:39,8/29/2018 18:45,107.207.169.27,100,387,1,8/29/2018 18:45,R_2YufKgQshMY6AOK,37.834198,-122.2897034,anonymous,EN,AVBRJBJONL47I,4,3,1,1,3,2,1,2,1,2,1,1,"It definitely sounds like you are feeling lonely. I wonder if there's a way to change that. Is there a reason for being so alone? Did something happen or is it a way you've been feeling? What can you do to start breaking the cycle of loneliness? I know that it is very difficult to break a cycle of entropy, but perhaps there is something small you could do to start feeling like you have options.",3,3,2,5,1,2,2,1,3,3,1,3,1,1,3,2,1,1,1,2,5,3,2,3,2,1,1,4,1,5,1,1,1,1
8,8/29/2018 18:44,8/29/2018 18:47,98.225.117.124,100,150,1,8/29/2018 18:47,R_3R44Wf57Yqw5C0Y,32.29899597,-110.8309021,anonymous,EN,A3696JXTRKL2FI,2,2,2,3,2,2,3,4,2,4,2,2,When you are feeling lonely the best thing to do is just try to reach out to people. I'm sure there are people in your life that would enjoy having dinner with you or would like to go to a show with you as well. Just reach out and talk to someone and they may be able to come by or go somewhere with you.,3,2,3,4,2,3,2,2,2,4,2,5,2,2,4,2,3,2,3,4,3,2,3,2,2,3,3,4,3,2,3,2,2,3
8,8/29/2018 19:10,8/29/2018 19:14,73.248.201.23,100,233,1,8/29/2018 19:14,R_3FKGkPqq8fkgSBC,40.86689758,-74.8219986,anonymous,EN,A1XA3QOXDTGCDL,2,1,1,2,4,1,2,2,1,3,1,1,"I know it may seem difficult to eat out alone, but if you like who you are, then you'll always be in good company. Also you could always get food to go. Or maybe try and introduce yourself to people that are also there alone.",1,1,3,1,1,2,3,1,2,3,1,2,1,1,4,2,1,1,1,4,5,4,4,3,2,1,2,3,1,3,1,2,2,1
8,8/29/2018 20:08,8/29/2018 20:18,108.233.81.229,100,572,1,8/29/2018 20:18,R_25RA4qNZMyWGdkL,37.68190002,-121.7680054,anonymous,EN,A2GOYSTIL3LOV1,4,2,1,2,1,1,2,4,1,3,1,1,"Sometimes it's nice to be with other people, but other times, it's just as nice to spend time alone. Going to this performance by yourself might give you an opportunity to pay more attention to different details and notice more things than if you were there with someone else because you'll be focusing solely on the performance. I find that when I see a performance with another person, I'm often glancing over to check their facial expression to see if they are having the same reaction as me during certain scenes, and it distracts me from the actual performance. And I'm sure your friends or family would love to hear about the performance the next time you see one of them. Sharing information after the fact can be just as exciting as if they were there with you!",3,1,3,2,1,3,1,1,2,3,1,2,2,1,3,1,2,2,1,3,2,1,4,1,2,2,2,3,2,1,3,1,1,2
8,8/29/2018 20:20,8/29/2018 20:26,108.46.154.72,100,357,1,8/29/2018 20:26,R_2rEfIhx5ixqd9Sh,40.64889526,-73.58249664,anonymous,EN,A2TN6KP3ZKGOU7,4,3,1,4,1,1,4,4,1,4,1,3,"Look for people to have dinner with, approach some people and see if they want to hang out with you.",2,2,2,2,1,5,1,1,4,4,1,4,1,4,5,1,5,1,1,5,1,1,5,1,5,5,1,5,1,1,1,1,1,1
8,8/29/2018 20:34,8/29/2018 20:39,172.223.211.71,100,250,1,8/29/2018 20:39,R_2VI8kLXNUt9Sr8i,44.92300415,-123.3435974,anonymous,EN,A1E4K9G6ZKPKX4,3,3,1,1,1,1,1,2,1,2,1,1,"This is a good time to concentrate on yourself. A lot of the time people go through life codependent on other people for their happiness. They have a lot of trouble being alone, and it effects all aspects of their life. Being put into a situation where you are alone allows you to completely focus on yourself and learning how to love yourself.",2,2,3,2,1,1,1,1,1,2,1,2,1,1,5,1,2,1,1,3,3,1,5,1,5,3,1,5,1,1,1,1,1,1
8,8/29/2018 20:51,8/29/2018 20:55,73.1.184.211,100,275,1,8/29/2018 20:55,R_1kFU49oFK9kQLWF,27.07749939,-80.25869751,anonymous,EN,A2OVWCQ4B9AHFY,3,2,1,3,1,1,1,3,1,3,1,3,You don't anyone to enjoy these things. Enjoy your own company. You can eat whatever you want without compromising. You can enjoy the performance and not have to worry if the person you're with is enjoying it. These experiences can also be used in conversation later while you are talking to someone.,2,2,3,1,1,3,1,1,1,3,1,3,1,3,5,1,2,1,1,2,4,2,5,1,3,2,1,5,1,4,1,1,1,1
8,8/29/2018 21:08,8/29/2018 21:11,174.71.60.245,100,200,1,8/29/2018 21:11,R_28ULNEsPzZZQUeP,41.37159729,-96.19979858,anonymous,EN,A3B7TNVOISSZ2O,5,2,1,4,1,1,4,4,1,3,1,2,I think that you should take this opportunity to really discover what you enjoy. Maybe there are activities that you enjoy doing yourself that friends of yours don't enjoy. Take advantage of your solitude! You can also use this opportunity to meet new people and create new friendships. Don't worry if life doesn't come to you. You can always go to it! Go discover what's out in the world!,2,2,2,4,1,4,1,1,4,4,1,4,1,3,5,1,4,1,1,5,1,1,5,1,5,4,1,5,1,1,1,1,1,1
8,8/29/2018 21:21,8/29/2018 21:26,75.82.160.118,100,292,1,8/29/2018 21:26,R_DOkWi6a4XLjyvRf,34.19799805,-119.1725998,anonymous,EN,A2VT0REE77ZI2I,5,5,1,4,1,1,4,4,1,4,1,3,Boy do I know this feeling. I haven't had friends in a long time so I know what it's like to go out alone. I think though that going through this will make you appreciate it more when you do have people to go out with. And doing things alone can also provide some good introspection as well.,3,3,1,5,1,4,1,1,4,4,1,5,1,4,4,1,3,1,1,4,3,1,5,1,5,4,1,2,2,1,2,4,3,2
8,8/29/2018 23:33,8/29/2018 23:37,23.123.130.236,100,258,1,8/29/2018 23:37,R_1QmeY45Xvkhqary,29.58779907,-95.22409821,anonymous,EN,A1VPQJR2V850OM,4,3,1,2,1,1,1,4,1,4,1,1,Having to eat alone isn't always a bad thing. It's also great to be able to go out alone. I know you wish it was otherwise and I'm sure you'll soon find someone to eat with and go out with.,3,3,3,1,1,2,1,1,1,4,1,4,1,1,3,1,3,1,1,2,1,1,3,1,3,3,1,3,1,1,1,1,1,1
